929,2447,20,RL,7200,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,2005,1950,Gable,VinylSd,VinylSd,TA,CBlock,554.5279433,489.358836,622.3700547,Ex,Y,SBrkr,941,0,848,1.001999225,2,0,3,1,TA,5,0,1.998003119,379.0611942,Y,0,0,7,2007,WD ,Normal,158000,156075.95,1924.049998,,
2498,27,50,RL,6000,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,6,5,1920,1950,Gable,Wd Sdng,VinylSd,TA,PConc,0.001080918,500.5130914,576.4053079,Ex,Y,SBrkr,864,0,1092,0.001999941,1,0,3,1,TA,6,0,-0.001997474,-0.001545207,Y,0,0,6,2008,WD ,Normal,130000,136666.9129,-6666.912866,,
3260,786,20,RL,6000,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,5,1966,1950,Gable,MetalSd,HdBoard,TA,CBlock,0.000724981,190.2856906,609.4008793,TA,N,SBrkr,864,0,1092,0.001999723,1,0,3,1,TA,6,0,0.998001157,190.8526783,Y,0,0,6,2008,WD ,Normal,130000,122337.019,7662.981043,,
4294,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,557.8087236,489.1449795,621.3901854,Ex,Y,SBrkr,844,0,1733,1.00199909,2,0,3,1,TA,5,0,1.998002898,379.7117008,Y,0,0,7,2007,WD ,Normal,158000,158616.8382,-616.8381511,,
4755,326,20,RL,6000,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,5,2004,1950,Gable,Plywood,VinylSd,TA,PConc,0.001274535,166.8936665,628.0403844,TA,Y,SBrkr,864,0,864,0.001999597,1,0,3,1,TA,6,1,-0.001998225,-0.001611605,Y,0,0,6,2009,WD ,Normal,145000,138462.9191,6537.080903,,
4549,2284,90,RL,1680,Reg,Lvl,Inside,NAmes,Duplex,2Story,5,5,1976,1970,Gable,Stucco,VinylSd,TA,PConc,0.001404387,1134.014846,967.3835339,TA,N,SBrkr,672,0,1092,0.001999955,2,0,4,1,TA,6,0,-0.001998872,-0.001619136,Y,0,0,6,2008,WD ,Normal,130000,128912.6114,1087.388637,,
1240,27,20,RL,2665,Reg,Lvl,Inside,NAmes,1Fam,1Story,7,5,1968,2008,Gable,VinylSd,VinylSd,TA,CBlock,994.0264468,210.9263084,633.0523075,TA,Y,SBrkr,672,0,1646,1.001999176,1,0,3,1,TA,6,0,1.998006982,413.3370975,Y,0,0,6,2007,WD ,Normal,255000,151765.69,103234.31,,
3649,378,20,RL,9000,Reg,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2006,2004,Gable,VinylSd,VinylSd,Gd,PConc,1627.062866,105.9858163,1288.027138,Ex,Y,SBrkr,768,0,2443,1.001999869,2,0,3,1,Gd,6,0,1.99800268,376.3980267,Y,0,0,5,2007,WD ,Normal,150000,168137.4381,-18137.43813,,
4647,350,80,RL,1680,Reg,Lvl,Inside,Edwards,1Fam,SLvl,4,5,1976,1950,Gable,Plywood,VinylSd,TA,BrkTil,0.00129319,145.5631413,-106.2434799,Ex,Y,SBrkr,672,0,1320,0.001999696,1,0,3,1,TA,9,1,-0.001998126,-0.001679751,Y,0,0,6,2006,WD ,Normal,108000,129001.0967,-21001.09669,,
2404,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.710927,488.9181119,621.9580411,Ex,Y,SBrkr,1098,0,1733,1.001999089,2,0,3,1,TA,5,0,1.998003077,379.3238335,Y,0,0,7,2007,WD ,Normal,158000,157472.1177,527.8823395,,
1287,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.7513671,488.4647277,621.6138425,Ex,Y,SBrkr,941,0,2358,1.001999158,2,0,3,1,TA,5,0,1.998002789,379.3544131,Y,0,0,7,2007,WD ,Normal,158000,157783.1274,216.8725834,,
2804,754,50,RL,6240,IR1,Lvl,Inside,BrkSide,1Fam,1.5Fin,5,5,1989,2002,Gable,VinylSd,VinylSd,TA,BrkTil,0.000971264,1765.077626,1199.851208,Ex,Y,SBrkr,1409,0,2443,0.001999928,2,0,3,1,TA,7,1,1.998010046,377.7589314,Y,0,0,11,2007,WD ,Normal,170000,162748.0605,7251.939529,,
1574,1293,20,RL,8400,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,7,2007,1950,Hip,HdBoard,MetalSd,TA,CBlock,512.3298548,202.7686586,608.7687236,Ex,Y,SBrkr,1040,0,1092,0.001999809,2,0,2,1,Gd,7,0,-0.001996333,443.8820494,Y,0,0,6,2008,WD ,Normal,130000,127834.198,2165.801999,,
1989,2163,60,RL,9000,IR1,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2007,1950,Gable,VinylSd,VinylSd,TA,PConc,0.000833279,1147.571974,604.3510942,Ex,Y,SBrkr,864,0,1656,0.001999833,2,1,3,1,Gd,7,1,2.998005833,600.4436013,Y,0,0,7,2007,New,Partial,135000,149736.4838,-14736.4838,,
2955,2163,20,RL,9600,IR1,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,570.0514589,1771.059904,1234.260179,Ex,Y,SBrkr,864,0,864,0.001999844,2,0,3,1,Gd,7,1,2.998008145,604.6719928,Y,0,0,6,2006,WD ,Normal,145000,154921.2254,-9921.225425,,
1373,754,60,RL,4923,IR1,Lvl,Inside,Timber,1Fam,2Story,9,5,2006,1950,Gable,VinylSd,VinylSd,Gd,PConc,0.000962968,1817.749485,1242.957193,Ex,Y,SBrkr,912,0,1680,0.001999946,2,1,3,1,Gd,10,1,2.998006237,600.9759885,Y,0,0,8,2007,WD ,Normal,145000,154274.2535,-9274.253506,,
959,786,20,RL,6120,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1954,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.001041487,1080.842202,575.6759263,Ex,Y,SBrkr,864,0,864,0.001999159,1,0,3,1,TA,6,0,0.99800296,194.1647596,Y,0,0,5,2008,WD ,Normal,110000,129441.3829,-19441.38291,,
1768,2203,160,RL,8400,Reg,Lvl,Inside,MeadowV,1Fam,2Story,6,5,2007,1950,Gable,MetalSd,MetalSd,TA,CBlock,575.4077428,466.3333714,575.4788567,Ex,Y,SBrkr,520,0,1092,0.001999842,1,1,3,1,TA,6,0,1.998000936,372.8732147,Y,0,0,5,2009,WD ,Normal,120000,153259.7264,-33259.72644,,
71,378,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,553.2420895,489.5598318,622.1359272,Ex,Y,SBrkr,941,0,1416,1.001999185,2,0,3,1,TA,5,0,1.998002649,379.0410042,Y,0,0,7,2007,WD ,Normal,158000,159228.511,-1228.510968,,
390,378,120,RL,7200,Reg,Lvl,Inside,NridgHt,1Fam,1Story,6,5,2006,2002,Gable,VinylSd,VinylSd,Gd,PConc,1016.709032,510.1977651,1180.467849,Ex,Y,SBrkr,1728,0,1728,0.001999965,2,0,3,1,Gd,6,1,1.998002296,414.3574503,Y,0,0,5,2009,WD ,Normal,170000,174736.862,-4736.861951,,
3385,839,30,RM,6120,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,1954,2006,Gable,HdBoard,HdBoard,TA,CBlock,0.001050928,829.6373294,576.5687784,TA,Y,SBrkr,1679,0,864,0.001999568,1,0,2,1,TA,5,0,0.998005549,182.2480738,Y,0,0,6,2007,WD ,Normal,140000,135046.4965,4953.503463,,
2696,754,20,RL,9600,Reg,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,TA,PConc,589.0065204,438.8565935,595.5121894,Ex,Y,SBrkr,864,0,1040,1.00199983,2,0,3,1,Gd,6,0,1.998001995,391.0464742,Y,0,0,6,2007,WD ,Normal,115000,128396.8148,-13396.81477,,
1334,2447,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,PConc,557.2782375,486.3292715,619.1713396,Ex,Y,SBrkr,941,0,2358,1.001998919,2,0,3,1,TA,5,0,1.998004213,380.9917652,Y,0,0,7,2007,WD ,Normal,158000,158785.1597,-785.1597199,,
169,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,551.7601809,490.5822966,622.1194548,Ex,Y,SBrkr,941,0,1733,1.001999043,2,0,3,1,TA,5,0,1.998003517,380.2524656,Y,0,0,7,2007,WD ,Normal,158000,157988.2824,11.71757238,,
743,754,60,RL,11650,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.000989048,1827.882454,1293.61898,Ex,Y,SBrkr,894,0,1456,0.001999824,2,1,3,1,Gd,7,1,2.998011018,603.0047979,Y,0,0,7,2006,WD ,Normal,155000,151844.8139,3155.186074,,
2830,2447,20,RL,7200,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,PConc,556.301649,489.7928038,619.5940855,Ex,Y,SBrkr,941,0,848,1.001999097,2,0,3,1,TA,5,0,1.998002277,379.5061503,Y,0,0,7,2007,WD ,Normal,158000,157869.074,130.9260399,,
2066,754,20,RL,6120,Reg,Lvl,Inside,Somerst,1Fam,1Story,6,5,1957,2007,Gable,VinylSd,VinylSd,TA,PConc,1006.549449,838.0822503,1306.934856,Ex,Y,SBrkr,864,0,1728,0.001999653,2,0,3,1,Gd,7,1,1.998010032,396.1334392,Y,0,0,6,2007,WD ,Normal,125000,132155.0282,-7155.028205,,
951,2447,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,558.998229,488.7119017,621.1155221,Ex,Y,SBrkr,941,0,2358,1.001999037,2,0,3,1,TA,5,0,1.998003501,380.4115933,Y,0,0,7,2007,WD ,Normal,158000,157755.5675,244.4325474,,
4849,326,20,RL,6000,Reg,Lvl,Inside,Crawfor,1Fam,1Story,6,5,1976,2007,Gable,Plywood,VinylSd,TA,CBlock,585.7916252,165.8465942,593.4017131,Ex,Y,SBrkr,1652,0,848,1.001999442,1,0,3,1,Gd,5,1,1.998003741,375.0523671,Y,0,0,7,2006,WD ,Normal,140000,137401.5211,2598.478879,,
190,326,20,RL,7692,Reg,Lvl,Inside,Crawfor,1Fam,1Story,5,5,2006,2007,Gable,CemntBd,Wd Sdng,TA,CBlock,1560.14388,173.0440977,1284.191193,TA,Y,SBrkr,1728,0,2784,0.001999071,1,0,3,1,Gd,5,1,1.998004366,390.259895,Y,0,0,7,2008,WD ,Normal,140000,139572.591,427.4090072,,
4699,70,60,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,5,1993,2003,Gable,VinylSd,HdBoard,TA,CBlock,1007.752929,486.6206684,842.9906299,Ex,Y,SBrkr,546,0,1456,0.001999247,2,1,3,1,TA,6,1,1.998002423,397.2173341,Y,0,0,6,2009,WD ,Normal,155000,164228.0886,-9228.088592,,
1342,1293,60,RL,8400,Reg,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2007,2006,Gable,VinylSd,VinylSd,TA,PConc,983.3386137,189.402479,602.0951904,Ex,Y,SBrkr,864,0,1456,0.001999817,2,1,3,1,TA,7,1,1.998001498,371.7612305,Y,0,0,4,2006,WD ,Normal,181000,185492.9307,-4492.930666,,
1895,754,120,RL,3907,IR1,Lvl,Inside,NridgHt,1Fam,1Story,6,5,2006,2007,Gable,VinylSd,VinylSd,TA,CBlock,636.3598315,493.3359698,1188.889395,Ex,Y,SBrkr,1728,0,1728,0.00199994,2,0,3,1,TA,5,0,1.998001561,389.2438713,Y,0,0,5,2009,WD ,Normal,145000,145757.5643,-757.564272,,
97,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.1245084,488.5697694,621.2719998,Ex,Y,SBrkr,941,0,2358,1.001999201,2,0,3,1,TA,5,0,1.998002501,379.0171279,Y,0,0,7,2007,WD ,Normal,158000,158404.0713,-404.0713155,,
2047,1293,60,RL,6120,Reg,Lvl,Inside,ClearCr,1Fam,2Story,6,5,2007,2006,Gable,VinylSd,VinylSd,TA,PConc,0.000940941,1137.287195,577.690261,Ex,Y,SBrkr,672,0,1456,0.001999551,2,1,3,1,TA,7,1,1.998003799,375.7605874,Y,0,0,6,2006,WD ,Normal,145000,158130.7023,-13130.70225,,
2425,126,120,RL,3907,IR1,Lvl,Inside,StoneBr,1Fam,1Story,6,5,2006,2002,Gable,VinylSd,CmentBd,Gd,PConc,580.5110575,1139.849505,1175.121619,Ex,Y,SBrkr,1728,0,1728,0.001999969,2,0,3,1,Gd,5,1,1.998001202,409.1772026,Y,0,0,7,2007,WD ,Normal,170000,171906.7623,-1906.762262,,
1183,1027,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,PConc,556.0441097,489.5117858,622.8672159,Ex,Y,SBrkr,864,0,2358,1.001999171,2,0,3,1,TA,5,0,1.998002787,379.3701937,Y,0,0,7,2007,WD ,Normal,158000,158193.0775,-193.0775307,,
3931,641,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,SLvl,5,5,2005,2007,Gable,VinylSd,VinylSd,TA,CBlock,504.44771,813.1122703,880.5414359,Ex,Y,SBrkr,864,0,864,0.001996973,1,0,3,1,TA,6,1,1.998001902,393.6192598,Y,0,0,6,2006,WD ,Normal,145000,140707.5765,4292.423526,,
4434,1499,85,RL,9600,Reg,Lvl,Inside,Edwards,1Fam,SFoyer,5,5,1976,2006,Gable,VinylSd,VinylSd,TA,PConc,974.2190072,164.0049133,613.0398036,Ex,Y,SBrkr,864,0,1728,1.001998879,1,0,3,1,Gd,6,0,-0.001996897,-0.001237953,Y,0,0,6,2007,WD ,Normal,145000,168790.8799,-23790.87989,,
1577,1464,60,RL,9600,Reg,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.001101863,1061.642415,558.3261047,Ex,Y,SBrkr,832,0,1092,0.001999807,2,1,3,1,TA,7,1,1.998002106,379.5163881,Y,0,0,7,2007,WD ,Normal,181000,177375.3425,3624.657519,,
4805,754,60,RL,9600,Reg,Lvl,Inside,NoRidge,1Fam,2Story,7,5,2003,2006,Gable,HdBoard,HdBoard,Gd,PConc,1014.068998,504.7004466,850.2758013,Ex,Y,SBrkr,864,0,864,1.001999104,2,1,4,1,Gd,7,1,1.998007605,375.3875101,Y,0,0,6,2006,WD ,Normal,130000,144767.8706,-14767.87064,,
4589,2163,20,RL,9600,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1976,1960,Gable,Plywood,Plywood,TA,CBlock,0.001329431,1726.333499,1249.229548,TA,Y,SBrkr,894,0,1486,0.001999379,1,0,3,1,TA,6,1,1.998003992,391.8772982,Y,0,0,6,2009,WD ,Normal,140000,140345.5156,-345.5155955,,
4798,2284,30,RL,1680,Reg,Lvl,Inside,BrkSide,1Fam,1Story,6,5,2004,1950,Gable,MetalSd,MetalSd,TA,PConc,984.4740601,520.9032741,1155.055717,TA,Y,SBrkr,1728,0,1728,0.001999964,1,0,2,1,TA,5,0,1.998001051,379.5609632,Y,0,0,5,2008,WD ,Normal,170000,158882.7768,11117.2232,,
1093,126,20,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,1Story,7,5,2008,2007,Gable,VinylSd,VinylSd,Gd,PConc,1064.803145,459.3780847,1191.153312,Ex,Y,SBrkr,876,0,1040,1.001998819,2,0,2,1,Gd,5,0,1.998000565,409.2653798,Y,0,0,5,2007,WD ,Normal,290000,267173.5714,22826.42861,,
4117,326,80,RL,8400,Reg,Lvl,Inside,OldTown,1Fam,SLvl,6,5,2005,1950,Gable,VinylSd,Plywood,TA,CBlock,564.7542109,204.0296894,544.9458504,TA,Y,SBrkr,1040,0,1302,1.001999945,1,0,3,1,TA,6,0,1.998004106,386.8593916,Y,0,0,8,2008,WD ,Normal,185750,168446.3528,17303.64723,,
316,754,20,RL,4923,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,578.6024422,1680.369398,1212.683832,Ex,Y,SBrkr,1721,0,1040,0.001999962,2,0,3,1,Gd,6,0,1.998003149,395.9018881,Y,0,0,5,2007,WD ,Normal,145000,159688.8589,-14688.85886,,
2396,1293,70,RL,8400,Reg,Lvl,Inside,OldTown,1Fam,2Story,6,5,1910,1950,Gable,VinylSd,VinylSd,TA,BrkTil,986.2009763,511.3232285,604.4772449,TA,Y,SBrkr,672,0,1092,0.001999358,2,0,3,1,TA,6,0,0.998004054,195.6984379,Y,0,0,7,2006,WD ,Normal,115000,129599.5903,-14599.59034,,
132,754,90,RL,9600,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,2004,2005,Gable,VinylSd,VinylSd,TA,CBlock,606.782732,1835.02573,1339.357955,TA,Y,SBrkr,672,0,1040,0.001999988,2,0,3,1,TA,6,0,1.998001516,405.6415191,Y,0,0,11,2006,WD ,Normal,170000,169349.0739,650.926084,,
1770,1293,70,RL,6120,IR1,Lvl,Inside,Crawfor,1Fam,2Story,7,5,1900,1950,Gable,VinylSd,VinylSd,TA,BrkTil,0.001119718,1784.564468,1285.067725,Ex,Y,SBrkr,990,0,1040,0.001999566,1,0,3,1,Gd,7,1,2.99800963,610.8388122,Y,0,0,7,2007,WD ,Normal,170000,157109.9709,12890.02914,,
1494,754,60,RL,9600,Reg,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.001051149,1074.856325,566.3421414,Ex,Y,SBrkr,728,0,1456,0.001999908,2,1,3,1,TA,7,1,1.99800338,376.6729389,Y,0,0,7,2006,WD ,Normal,181000,184854.2394,-3854.239383,,
3949,754,20,RL,3907,Reg,Lvl,Inside,CollgCr,1Fam,1Story,6,5,1994,2002,Gable,VinylSd,VinylSd,Gd,PConc,595.647361,1718.918263,1206.252952,Ex,Y,SBrkr,912,0,1728,0.001999992,2,0,3,1,TA,6,1,1.998004943,387.2015145,Y,0,0,9,2009,WD ,Normal,170000,166822.5903,3177.40973,,
1667,27,120,RL,3907,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1988,2001,Gable,MetalSd,MetalSd,TA,PConc,1000.924315,524.915543,571.8787667,TA,Y,SBrkr,1728,0,1728,1.001999992,2,0,2,1,TA,5,0,1.998001249,390.0135541,Y,0,0,6,2007,WD ,Normal,140000,141642.6656,-1642.665638,,
299,754,60,RL,9600,Reg,Lvl,Inside,CollgCr,1Fam,2Story,6,5,2007,1950,Gable,VinylSd,VinylSd,TA,PConc,0.001174167,1799.971966,862.4836681,Ex,Y,SBrkr,864,0,1680,0.001999789,2,1,4,1,Gd,7,1,1.998004515,372.2151659,Y,0,0,6,2006,WD ,Normal,145000,147329.9729,-2329.972899,,
616,1293,160,RM,8400,Reg,Lvl,Inside,Somerst,1Fam,2Story,7,5,2005,1950,Gable,MetalSd,MetalSd,TA,CBlock,587.8825605,182.4135646,558.6067324,TA,Y,SBrkr,1040,0,1092,0.001999891,1,0,3,1,TA,6,0,1.99800307,378.3171907,Y,0,0,5,2006,WD ,Normal,140000,132968.2323,7031.767732,,
2300,126,20,RL,9600,Reg,Lvl,Inside,BrkSide,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,VinylSd,TA,PConc,1648.503319,157.2729026,1206.039734,Ex,Y,SBrkr,1040,0,1040,0.001999604,2,0,2,1,TA,7,1,1.998002884,387.4447315,Y,0,0,7,2009,WD ,Normal,140000,155170.2277,-15170.22771,,
4133,326,20,RL,9600,Reg,Lvl,Inside,Blmngtn,1Fam,1Story,5,5,1950,2002,Gable,VinylSd,VinylSd,TA,PConc,1000.338858,466.8483392,574.8652301,Ex,Y,SBrkr,864,0,864,0.001999513,2,0,3,1,TA,7,0,0.998007363,199.6003058,Y,0,0,5,2006,WD ,Normal,140000,147457.2689,-7457.268862,,
1059,2163,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,557.5204663,487.9288643,623.7387157,Ex,Y,SBrkr,941,0,2358,1.001999063,2,0,3,1,TA,5,0,1.998002388,378.6653384,Y,0,0,7,2007,WD ,Normal,158000,158428.2122,-428.2122004,,
3448,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,554.2928425,489.3915519,622.1763694,Ex,Y,SBrkr,941,0,2358,1.001999081,2,0,3,1,TA,5,0,1.998003159,379.1983914,Y,0,0,7,2007,WD ,Normal,158000,158189.0458,-189.045812,,
2509,754,20,RL,9600,IR1,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.001188595,1749.139964,1229.556433,Ex,Y,SBrkr,894,0,864,0.00199991,2,0,3,1,Gd,7,0,2.998003691,669.0192759,Y,0,0,5,2007,WD ,Normal,145000,141764.4185,3235.581488,,
4538,754,20,RL,3907,Reg,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.001097062,1147.214841,1221.021762,Ex,Y,SBrkr,899,0,2443,0.001999868,2,0,3,1,Gd,7,1,2.998006889,637.529942,Y,0,0,6,2007,WD ,Normal,145000,155612.9333,-10612.93327,,
